log_id,training_set,deletion_percentage,training_set_size,highest_recall,iter_highest_recall,iter_recall_90,iter_recall_95,initial_recall,last_recall,highest_precision,iter_highest_precision,iter_precision_90,iter_precision_95,initial_precision,last_precision,number_of_AL_iter,cases_per_iter,total_number_labeled_cases,approach,num_traces_log,num_events_log,num_activities_model,num_constraints_norm,num_constraints_audit,labeled_population,perc_anomalies_in_population,perc_anomalies_in_sample
24,11,0.5,47,0.8,1,,,0.8,0.8,1.0,1,1.0,1.0,1.0,1.0,11,5,52,1,10000,114806,22,22,12,133,0.05,0.0425531914893617
24,12,0.25,96,0.8888888888888888,1,,,0.8888888888888888,0.8888888888888888,1.0,1,1.0,1.0,1.0,1.0,11,5,101,1,10000,114806,22,22,11,299,0.05,0.0625
24,13,0.25,91,0.8,1,,,0.8,0.8,1.0,1,1.0,1.0,1.0,1.0,11,5,96,1,10000,114806,22,22,11,299,0.05,0.0549450549450549
24,14,0.25,60,0.75,1,,,0.75,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,65,1,10000,114806,22,22,11,299,0.05,0.05
24,15,0.25,60,0.8181818181818182,1,,,0.8181818181818182,0.8181818181818182,1.0,1,1.0,1.0,1.0,1.0,11,5,65,1,10000,114806,22,22,11,299,0.05,0.0666666666666666
24,17,0.25,66,0.9166666666666666,1,1.0,,0.9166666666666666,0.9166666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,71,1,10000,114806,22,22,11,299,0.05,0.0454545454545454
24,17,0.5,91,0.8,1,,,0.8,0.8,1.0,1,1.0,1.0,1.0,1.0,11,5,96,1,10000,114806,22,22,12,133,0.05,0.0219780219780219
24,20,0.25,135,0.8571428571428571,2,,,0.8333333333333334,0.8571428571428571,1.0,1,1.0,1.0,1.0,1.0,11,5,140,1,10000,114806,22,22,11,299,0.05,0.0222222222222222
24,21,0.5,48,0.6,1,,,0.6,0.6,1.0,1,1.0,1.0,1.0,1.0,11,5,53,1,10000,114806,22,22,12,133,0.05,0.0416666666666666
24,25,0.5,111,0.6666666666666666,1,,,0.6666666666666666,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,116,1,10000,114806,22,22,12,133,0.05,0.036036036036036
24,29,0.25,78,0.8333333333333334,1,,,0.8333333333333334,0.7142857142857143,1.0,1,1.0,1.0,1.0,1.0,11,5,83,1,10000,114806,22,22,11,299,0.05,0.0384615384615384
24,30,0.25,128,0.875,1,,,0.875,0.875,1.0,1,1.0,1.0,1.0,1.0,11,5,133,1,10000,114806,22,22,11,299,0.05,0.0546875
24,34,0.25,63,0.8333333333333334,1,,,0.8333333333333334,0.8333333333333334,1.0,1,1.0,1.0,1.0,1.0,11,5,68,1,10000,114806,22,22,11,299,0.05,0.0476190476190476
24,35,0.5,51,0.6666666666666666,1,,,0.6666666666666666,0.5,1.0,1,1.0,1.0,1.0,1.0,11,5,56,1,10000,114806,22,22,12,133,0.05,0.0196078431372549
24,38,0.25,96,0.75,1,,,0.75,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,101,1,10000,114806,22,22,11,299,0.05,0.0729166666666666
24,42,0.25,124,0.75,1,,,0.75,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,129,1,10000,114806,22,22,11,299,0.05,0.0241935483870967
24,43,0.25,107,0.8888888888888888,1,,,0.8888888888888888,0.8888888888888888,1.0,1,1.0,1.0,1.0,1.0,11,5,112,1,10000,114806,22,22,11,299,0.05,0.0560747663551401
24,44,0.5,65,0.75,1,,,0.75,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,70,1,10000,114806,22,22,12,133,0.05,0.0461538461538461
24,46,0.25,84,0.9090909090909092,1,1.0,,0.9090909090909092,0.9090909090909092,1.0,1,1.0,1.0,1.0,1.0,11,5,89,1,10000,114806,22,22,11,299,0.05,0.0476190476190476
24,46,0.5,40,0.8,1,,,0.8,0.8,1.0,1,1.0,1.0,1.0,1.0,11,5,45,1,10000,114806,22,22,12,133,0.05,0.05
24,48,0.25,103,0.7272727272727273,1,,,0.7272727272727273,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,108,1,10000,114806,22,22,11,299,0.05,0.0388349514563106
24,49,0.25,129,0.8,1,,,0.8,0.8,1.0,1,1.0,1.0,1.0,1.0,11,5,134,1,10000,114806,22,22,11,299,0.05,0.0387596899224806
24,50,0.25,96,0.8,3,,,0.7272727272727273,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,101,1,10000,114806,22,22,11,299,0.05,0.0416666666666666
25,1,0.25,119,0.9230769230769232,2,2.0,,0.8387096774193549,0.9230769230769232,1.0,1,1.0,1.0,1.0,1.0,11,5,124,1,10000,114894,21,16,8,755,0.05,0.0588235294117647
25,1,0.5,66,0.8125,1,,,0.8125,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,71,1,10000,114894,21,16,8,1027,0.05,0.0454545454545454
25,1,0.75,34,0.6666666666666666,1,,,0.6666666666666666,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,39,1,10000,114894,21,16,9,107,0.05,0.0588235294117647
25,2,0.25,88,0.8571428571428571,1,,,0.8571428571428571,0.7142857142857143,1.0,1,1.0,1.0,1.0,1.0,11,5,93,1,10000,114894,21,16,8,755,0.05,0.034090909090909
25,2,0.5,149,0.9722222222222222,2,1.0,2.0,0.902439024390244,0.9722222222222222,1.0,1,1.0,1.0,1.0,1.0,11,5,154,1,10000,114894,21,16,8,1027,0.05,0.0671140939597315
25,3,0.25,37,0.9333333333333332,2,2.0,,0.8571428571428571,0.8181818181818182,1.0,1,1.0,1.0,1.0,1.0,11,5,42,1,10000,114894,21,16,8,755,0.05,0.081081081081081
25,3,0.5,99,0.9375,7,5.0,,0.8043478260869565,0.9166666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,104,1,10000,114894,21,16,8,1027,0.05,0.0505050505050505
25,3,0.75,63,0.6666666666666666,1,,,0.6666666666666666,0.0,1.0,1,1.0,1.0,1.0,0.0,11,5,68,1,10000,114894,21,16,9,107,0.05,0.0317460317460317
25,4,0.25,71,0.9333333333333332,2,2.0,,0.8571428571428571,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,76,1,10000,114894,21,16,8,755,0.05,0.0422535211267605
25,5,0.5,84,0.9333333333333332,4,4.0,,0.8222222222222222,0.875,1.0,1,1.0,1.0,1.0,1.0,11,5,89,1,10000,114894,21,16,8,1027,0.05,0.0714285714285714
25,6,0.25,132,0.9285714285714286,1,1.0,,0.9285714285714286,0.9285714285714286,1.0,1,1.0,1.0,1.0,1.0,11,5,137,1,10000,114894,21,16,8,755,0.05,0.0757575757575757
25,6,0.5,142,0.8333333333333334,7,,,0.8125,0.8235294117647058,1.0,1,1.0,1.0,1.0,1.0,11,5,147,1,10000,114894,21,16,8,1027,0.05,0.0211267605633802
25,7,0.25,92,0.8666666666666667,5,,,0.8529411764705882,0.8666666666666667,1.0,1,1.0,1.0,1.0,1.0,11,5,97,1,10000,114894,21,16,8,755,0.05,0.0434782608695652
25,7,0.5,113,0.9615384615384616,5,5.0,5.0,0.8181818181818182,0.9615384615384616,1.0,1,1.0,1.0,1.0,1.0,11,5,118,1,10000,114894,21,16,8,1027,0.05,0.0619469026548672
25,8,0.25,88,0.9285714285714286,2,2.0,,0.8787878787878788,0.8461538461538461,1.0,1,1.0,1.0,1.0,1.0,11,5,93,1,10000,114894,21,16,8,755,0.05,0.0568181818181818
25,8,0.5,114,0.9583333333333334,6,5.0,6.0,0.8863636363636364,0.9583333333333334,1.0,1,1.0,1.0,1.0,1.0,11,5,119,1,10000,114894,21,16,8,1027,0.05,0.0614035087719298
25,9,0.5,111,0.9,9,9.0,,0.8260869565217391,0.9,1.0,1,1.0,1.0,1.0,1.0,11,5,116,1,10000,114894,21,16,8,1027,0.05,0.045045045045045
25,10,0.25,50,0.9310344827586208,2,2.0,,0.8823529411764706,0.9166666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,55,1,10000,114894,21,16,8,755,0.05,0.08
25,10,0.5,143,0.8974358974358975,2,,,0.8636363636363636,0.8787878787878788,1.0,1,1.0,1.0,1.0,1.0,11,5,148,1,10000,114894,21,16,8,1027,0.05,0.0489510489510489
25,11,0.5,56,0.9166666666666666,8,8.0,,0.8085106382978723,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,61,1,10000,114894,21,16,8,1027,0.05,0.0714285714285714
25,12,0.25,114,0.9047619047619048,4,4.0,,0.8333333333333334,0.8181818181818182,1.0,1,1.0,1.0,1.0,1.0,11,5,119,1,10000,114894,21,16,8,755,0.05,0.0175438596491228
25,12,0.5,123,0.9428571428571428,3,3.0,,0.8,0.8666666666666667,1.0,1,1.0,1.0,1.0,1.0,11,5,128,1,10000,114894,21,16,8,1027,0.05,0.048780487804878
25,13,0.25,44,0.8181818181818182,6,,,0.75,0.8181818181818182,1.0,1,1.0,1.0,1.0,1.0,11,5,49,1,10000,114894,21,16,8,755,0.05,0.0454545454545454
25,13,0.5,114,0.9130434782608696,5,5.0,,0.8292682926829268,0.9130434782608696,1.0,1,1.0,1.0,1.0,1.0,11,5,119,1,10000,114894,21,16,8,1027,0.05,0.087719298245614
25,14,0.25,118,0.9310344827586208,2,1.0,,0.9117647058823528,0.9310344827586208,1.0,1,1.0,1.0,1.0,1.0,11,5,123,1,10000,114894,21,16,8,755,0.05,0.0338983050847457
25,14,0.5,105,0.9428571428571428,3,2.0,,0.8888888888888888,0.9428571428571428,1.0,1,1.0,1.0,1.0,1.0,11,5,110,1,10000,114894,21,16,8,1027,0.05,0.0571428571428571
25,15,0.25,124,0.9285714285714286,2,2.0,,0.8484848484848485,0.8888888888888888,1.0,1,1.0,1.0,1.0,1.0,11,5,129,1,10000,114894,21,16,8,755,0.05,0.0403225806451612
25,15,0.5,46,0.972972972972973,3,2.0,2.0,0.8444444444444444,0.96875,1.0,1,1.0,1.0,1.0,1.0,11,5,51,1,10000,114894,21,16,8,1027,0.05,0.1304347826086956
25,16,0.25,143,0.9375,1,1.0,,0.9375,0.9375,1.0,1,1.0,1.0,1.0,1.0,11,5,148,1,10000,114894,21,16,8,755,0.05,0.0419580419580419
25,16,0.5,104,0.9142857142857144,3,1.0,,0.9111111111111112,0.8235294117647058,1.0,1,1.0,1.0,1.0,1.0,11,5,109,1,10000,114894,21,16,8,1027,0.05,0.0576923076923076
25,17,0.5,72,0.9523809523809524,6,4.0,6.0,0.8260869565217391,0.9230769230769232,1.0,1,1.0,1.0,1.0,1.0,11,5,77,1,10000,114894,21,16,8,1027,0.05,0.0694444444444444
25,18,0.25,144,0.9230769230769232,2,2.0,,0.8387096774193549,0.8181818181818182,1.0,1,1.0,1.0,1.0,1.0,11,5,149,1,10000,114894,21,16,8,755,0.05,0.0486111111111111
25,18,0.5,48,0.951219512195122,2,1.0,2.0,0.9111111111111112,0.945945945945946,1.0,1,1.0,1.0,1.0,1.0,11,5,53,1,10000,114894,21,16,8,1027,0.05,0.125
25,19,0.5,142,0.9705882352941176,3,3.0,3.0,0.7954545454545454,0.9705882352941176,1.0,1,1.0,1.0,1.0,1.0,11,5,147,1,10000,114894,21,16,8,1027,0.05,0.0492957746478873
25,20,0.25,99,0.9393939393939394,1,1.0,,0.9393939393939394,0.9393939393939394,1.0,1,1.0,1.0,1.0,1.0,11,5,104,1,10000,114894,21,16,8,755,0.05,0.0505050505050505
25,20,0.5,126,0.9285714285714286,11,11.0,,0.8163265306122449,0.9285714285714286,1.0,1,1.0,1.0,1.0,1.0,11,5,131,1,10000,114894,21,16,8,1027,0.05,0.0158730158730158
25,21,0.5,41,0.75,9,,,0.6666666666666666,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,46,1,10000,114894,21,16,8,1027,0.05,0.073170731707317
25,22,0.25,94,0.9615384615384616,2,2.0,2.0,0.8387096774193549,0.9411764705882352,1.0,1,1.0,1.0,1.0,1.0,11,5,99,1,10000,114894,21,16,8,755,0.05,0.0744680851063829
25,22,0.5,50,0.8333333333333334,5,,,0.7142857142857143,0.8,1.0,1,1.0,1.0,1.0,1.0,11,5,55,1,10000,114894,21,16,8,1027,0.05,0.04
25,23,0.5,30,0.8181818181818182,2,,,0.7959183673469388,0.7058823529411765,1.0,1,1.0,1.0,1.0,1.0,11,5,35,1,10000,114894,21,16,8,1027,0.05,0.0666666666666666
25,24,0.5,43,0.8163265306122449,1,,,0.8163265306122449,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,48,1,10000,114894,21,16,8,1027,0.05,0.0465116279069767
25,25,0.5,44,0.7954545454545454,2,,,0.7551020408163265,0.72,1.0,1,1.0,1.0,1.0,1.0,11,5,49,1,10000,114894,21,16,8,1027,0.05,0.0454545454545454
25,27,0.25,131,0.925925925925926,2,2.0,,0.84375,0.9090909090909092,1.0,1,1.0,1.0,1.0,1.0,11,5,136,1,10000,114894,21,16,8,755,0.05,0.0458015267175572
25,27,0.5,72,0.8918918918918919,3,,,0.851063829787234,0.8421052631578947,1.0,1,1.0,1.0,1.0,1.0,11,5,77,1,10000,114894,21,16,8,1027,0.05,0.0555555555555555
25,28,0.25,51,0.9583333333333334,3,2.0,3.0,0.8529411764705882,0.9583333333333334,1.0,1,1.0,1.0,1.0,1.0,11,5,56,1,10000,114894,21,16,8,755,0.05,0.0784313725490196
25,29,0.25,114,0.8484848484848485,1,,,0.8484848484848485,0.8484848484848485,1.0,1,1.0,1.0,1.0,1.0,11,5,119,1,10000,114894,21,16,8,755,0.05,0.043859649122807
25,29,0.5,108,0.8421052631578947,7,,,0.6938775510204082,0.5,1.0,1,1.0,1.0,1.0,1.0,11,5,113,1,10000,114894,21,16,8,1027,0.05,0.0185185185185185
25,30,0.25,55,0.8148148148148148,3,,,0.8108108108108109,0.7142857142857143,1.0,1,1.0,1.0,1.0,1.0,11,5,60,1,10000,114894,21,16,8,755,0.05,0.0181818181818181
25,30,0.5,90,0.9642857142857144,5,1.0,5.0,0.9318181818181818,0.9473684210526316,1.0,1,1.0,1.0,1.0,1.0,11,5,95,1,10000,114894,21,16,8,1027,0.05,0.0777777777777777
25,30,0.75,71,0.6666666666666666,1,,,0.6666666666666666,0.0,1.0,1,1.0,1.0,1.0,0.0,11,5,76,1,10000,114894,21,16,9,107,0.05,0.028169014084507
25,31,0.25,66,0.96,3,3.0,3.0,0.8857142857142857,0.96,1.0,1,1.0,1.0,1.0,1.0,11,5,71,1,10000,114894,21,16,8,755,0.05,0.0454545454545454
25,31,0.5,84,0.9,8,8.0,,0.6666666666666666,0.9,1.0,1,1.0,1.0,1.0,1.0,11,5,89,1,10000,114894,21,16,8,1027,0.05,0.0714285714285714
25,32,0.5,104,0.918918918918919,3,3.0,,0.851063829787234,0.875,1.0,1,1.0,1.0,1.0,1.0,11,5,109,1,10000,114894,21,16,8,1027,0.05,0.0384615384615384
25,34,0.25,132,0.925925925925926,2,2.0,,0.84375,0.925925925925926,1.0,1,1.0,1.0,1.0,1.0,11,5,137,1,10000,114894,21,16,8,755,0.05,0.0454545454545454
25,34,0.5,114,0.7954545454545454,2,,,0.7755102040816326,0.65,1.0,1,1.0,1.0,1.0,1.0,11,5,119,1,10000,114894,21,16,8,1027,0.05,0.0175438596491228
25,36,0.25,45,0.8611111111111112,1,,,0.8611111111111112,0.7142857142857143,1.0,1,1.0,1.0,1.0,1.0,11,5,50,1,10000,114894,21,16,8,755,0.05,0.0444444444444444
25,36,0.5,69,0.8333333333333334,1,,,0.8333333333333334,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,74,1,10000,114894,21,16,8,1027,0.05,0.0434782608695652
25,37,0.25,107,0.9310344827586208,2,2.0,,0.8823529411764706,0.7777777777777778,1.0,1,1.0,1.0,1.0,1.0,11,5,112,1,10000,114894,21,16,8,755,0.05,0.0373831775700934
25,37,0.5,141,0.951219512195122,2,1.0,2.0,0.9090909090909092,0.9166666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,146,1,10000,114894,21,16,8,1027,0.05,0.0496453900709219
25,38,0.25,94,0.9285714285714286,2,2.0,,0.8484848484848485,0.9285714285714286,1.0,1,1.0,1.0,1.0,1.0,11,5,99,1,10000,114894,21,16,8,755,0.05,0.0531914893617021
25,38,0.5,140,0.8947368421052632,3,,,0.8125,0.8461538461538461,1.0,1,1.0,1.0,1.0,1.0,11,5,145,1,10000,114894,21,16,8,1027,0.05,0.0214285714285714
25,38,0.75,39,0.6666666666666666,1,,,0.6666666666666666,0.0,1.0,1,1.0,1.0,1.0,0.0,11,5,44,1,10000,114894,21,16,9,107,0.05,0.0512820512820512
25,39,0.5,73,0.813953488372093,2,,,0.75,0.8125,1.0,1,1.0,1.0,1.0,1.0,11,5,78,1,10000,114894,21,16,8,1027,0.05,0.0410958904109589
25,40,0.5,106,0.8888888888888888,8,,,0.7954545454545454,0.8888888888888888,1.0,1,1.0,1.0,1.0,1.0,11,5,111,1,10000,114894,21,16,8,1027,0.05,0.0660377358490566
25,41,0.25,115,0.9166666666666666,3,3.0,,0.8529411764705882,0.9166666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,120,1,10000,114894,21,16,8,755,0.05,0.0347826086956521
25,42,0.25,133,0.95,3,1.0,3.0,0.9310344827586208,0.95,1.0,1,1.0,1.0,1.0,1.0,11,5,138,1,10000,114894,21,16,8,755,0.05,0.0676691729323308
25,43,0.25,86,0.9545454545454546,5,3.0,5.0,0.8484848484848485,0.9545454545454546,1.0,1,1.0,1.0,1.0,1.0,11,5,91,1,10000,114894,21,16,8,755,0.05,0.0581395348837209
25,43,0.5,138,0.9166666666666666,3,2.0,,0.8913043478260869,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,143,1,10000,114894,21,16,8,1027,0.05,0.036231884057971
25,44,0.25,76,0.9428571428571428,1,1.0,,0.9428571428571428,0.9428571428571428,1.0,1,1.0,1.0,1.0,1.0,11,5,81,1,10000,114894,21,16,8,755,0.05,0.0394736842105263
25,45,0.5,131,0.9310344827586208,5,3.0,,0.8181818181818182,0.8947368421052632,1.0,1,1.0,1.0,1.0,1.0,11,5,136,1,10000,114894,21,16,8,1027,0.05,0.0534351145038167
25,46,0.25,149,0.9615384615384616,2,1.0,2.0,0.935483870967742,0.9615384615384616,1.0,1,1.0,1.0,1.0,1.0,11,5,154,1,10000,114894,21,16,8,755,0.05,0.046979865771812
25,46,0.5,90,0.9666666666666668,4,1.0,4.0,0.9333333333333332,0.9565217391304348,1.0,1,1.0,1.0,1.0,1.0,11,5,95,1,10000,114894,21,16,8,1027,0.05,0.0666666666666666
25,47,0.25,101,0.9375,5,5.0,,0.8857142857142857,0.9375,1.0,1,1.0,1.0,1.0,1.0,11,5,106,1,10000,114894,21,16,8,755,0.05,0.0297029702970297
25,47,0.5,113,0.9230769230769232,5,2.0,,0.8913043478260869,0.75,1.0,1,1.0,1.0,1.0,1.0,11,5,118,1,10000,114894,21,16,8,1027,0.05,0.0442477876106194
25,48,0.25,110,0.8181818181818182,6,,,0.6944444444444444,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,115,1,10000,114894,21,16,8,755,0.05,0.0181818181818181
25,49,0.25,137,0.9523809523809524,3,1.0,3.0,0.9032258064516128,0.9523809523809524,1.0,1,1.0,1.0,1.0,1.0,11,5,142,1,10000,114894,21,16,8,755,0.05,0.0510948905109489
25,49,0.5,127,0.95,2,1.0,2.0,0.9333333333333332,0.8823529411764706,1.0,1,1.0,1.0,1.0,1.0,11,5,132,1,10000,114894,21,16,8,1027,0.05,0.0472440944881889
26,1,0.25,52,0.9285714285714286,2,1.0,,0.9241379310344828,0.8947368421052632,1.0,1,1.0,1.0,1.0,1.0,11,5,57,1,10000,115075,24,12,7,3012,0.05,0.1153846153846153
26,2,0.25,85,0.9928571428571428,2,1.0,1.0,0.986206896551724,0.9928571428571428,1.0,1,1.0,1.0,1.0,1.0,11,5,90,1,10000,115075,24,12,7,3012,0.05,0.0705882352941176
26,3,0.25,56,0.6533333333333333,1,,,0.6533333333333333,0.46,1.0,1,1.0,1.0,1.0,1.0,11,5,61,1,10000,115075,24,12,7,3012,0.05,0.0178571428571428
26,4,0.25,103,0.9565217391304348,7,1.0,7.0,0.9310344827586208,0.9523809523809524,1.0,1,1.0,1.0,1.0,1.0,11,5,108,1,10000,115075,24,12,7,3012,0.05,0.058252427184466
26,5,0.25,72,0.7777777777777778,11,,,0.6711409395973155,0.7777777777777778,1.0,1,1.0,1.0,1.0,1.0,11,5,77,1,10000,115075,24,12,7,3012,0.05,0.0277777777777777
26,6,0.25,129,0.9652173913043478,7,1.0,7.0,0.9241379310344828,0.961904761904762,1.0,1,1.0,1.0,1.0,1.0,11,5,134,1,10000,115075,24,12,7,3012,0.05,0.0465116279069767
26,7,0.25,92,0.6666666666666666,2,,,0.6577181208053692,0.5151515151515151,1.0,1,1.0,1.0,1.0,1.0,11,5,97,1,10000,115075,24,12,7,3012,0.05,0.0217391304347826
26,8,0.25,68,0.66,1,,,0.66,0.52,1.0,1,1.0,1.0,1.0,1.0,11,5,73,1,10000,115075,24,12,7,3012,0.05,0.0147058823529411
26,9,0.25,124,0.961904761904762,9,7.0,9.0,0.7931034482758621,0.9578947368421052,1.0,1,1.0,1.0,1.0,1.0,11,5,129,1,10000,115075,24,12,7,3012,0.05,0.0483870967741935
26,9,0.75,68,0.6153846153846154,1,,,0.6153846153846154,0.0,1.0,1,1.0,1.0,1.0,0.0,11,5,73,1,10000,115075,24,12,7,289,0.05,0.0147058823529411
26,10,0.25,118,0.972972972972973,8,1.0,8.0,0.9246575342465754,0.96875,1.0,1,1.0,1.0,1.0,1.0,11,5,123,1,10000,115075,24,12,7,3012,0.05,0.0423728813559322
26,11,0.25,107,0.9859154929577464,2,1.0,1.0,0.9591836734693876,0.9859154929577464,1.0,1,1.0,1.0,1.0,1.0,11,5,112,1,10000,115075,24,12,7,3012,0.05,0.0373831775700934
26,11,0.75,51,0.9090909090909092,1,1.0,,0.9090909090909092,0.9090909090909092,1.0,1,1.0,1.0,1.0,1.0,11,5,56,1,10000,115075,24,12,7,289,0.05,0.0588235294117647
26,12,0.25,133,0.9705882352941176,3,1.0,3.0,0.9315068493150684,0.9705882352941176,1.0,1,1.0,1.0,1.0,1.0,11,5,138,1,10000,115075,24,12,7,3012,0.05,0.037593984962406
26,13,0.25,53,0.6791044776119403,4,,,0.6711409395973155,0.6666666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,58,1,10000,115075,24,12,7,3012,0.05,0.0377358490566037
26,14,0.25,149,0.9736842105263158,7,1.0,2.0,0.9236111111111112,0.9724770642201837,1.0,1,1.0,1.0,1.0,1.0,11,5,154,1,10000,115075,24,12,7,3012,0.05,0.046979865771812
26,15,0.25,37,0.8111888111888111,2,,,0.7972972972972973,0.7244897959183674,1.0,1,1.0,1.0,1.0,1.0,11,5,42,1,10000,115075,24,12,7,3012,0.05,0.081081081081081
26,16,0.25,134,0.9770992366412212,3,1.0,2.0,0.9290780141843972,0.9770992366412212,1.0,1,1.0,1.0,1.0,1.0,11,5,139,1,10000,115075,24,12,7,3012,0.05,0.0746268656716417
26,17,0.25,48,0.6357142857142857,3,,,0.6266666666666667,0.53,1.0,1,1.0,1.0,1.0,1.0,11,5,53,1,10000,115075,24,12,7,3012,0.05,0.0208333333333333
26,17,0.75,75,0.9,1,1.0,,0.9,0.9,1.0,1,1.0,1.0,1.0,1.0,11,5,80,1,10000,115075,24,12,7,289,0.05,0.0533333333333333
26,18,0.25,79,0.6466666666666666,1,,,0.6466666666666666,0.51,1.0,1,1.0,1.0,1.0,1.0,11,5,84,1,10000,115075,24,12,7,3012,0.05,0.0126582278481012
26,19,0.25,66,0.6666666666666666,2,,,0.6577181208053692,0.5151515151515151,1.0,1,1.0,1.0,1.0,1.0,11,5,71,1,10000,115075,24,12,7,3012,0.05,0.0303030303030303
26,20,0.25,100,0.9788732394366196,2,1.0,1.0,0.9727891156462584,0.978102189781022,1.0,1,1.0,1.0,1.0,1.0,11,5,105,1,10000,115075,24,12,7,3012,0.05,0.04
26,20,0.75,64,0.8333333333333334,1,,,0.8333333333333334,0.8333333333333334,1.0,1,1.0,1.0,1.0,1.0,11,5,69,1,10000,115075,24,12,7,289,0.05,0.03125
26,21,0.25,91,0.992248062015504,4,2.0,2.0,0.8194444444444444,0.9893617021276596,1.0,1,1.0,1.0,1.0,1.0,11,5,96,1,10000,115075,24,12,7,3012,0.05,0.0769230769230769
26,22,0.25,110,0.9578947368421052,11,10.0,11.0,0.8275862068965517,0.9578947368421052,1.0,1,1.0,1.0,1.0,1.0,11,5,115,1,10000,115075,24,12,7,3012,0.05,0.0545454545454545
26,23,0.25,65,0.9387755102040816,11,11.0,,0.6891891891891891,0.9387755102040816,1.0,1,1.0,1.0,1.0,1.0,11,5,70,1,10000,115075,24,12,7,3012,0.05,0.0461538461538461
26,24,0.25,117,0.9906542056074766,9,1.0,5.0,0.9319727891156464,0.9906542056074766,1.0,1,1.0,1.0,1.0,1.0,11,5,122,1,10000,115075,24,12,7,3012,0.05,0.0341880341880341
26,25,0.25,67,0.7272727272727273,11,,,0.6577181208053692,0.7272727272727273,1.0,1,1.0,1.0,1.0,1.0,11,5,72,1,10000,115075,24,12,7,3012,0.05,0.0298507462686567
26,25,0.75,47,0.9,1,1.0,,0.9,0.9,1.0,1,1.0,1.0,1.0,1.0,11,5,52,1,10000,115075,24,12,7,289,0.05,0.0851063829787234
26,26,0.25,126,0.9178082191780822,1,1.0,,0.9178082191780822,0.8854166666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,131,1,10000,115075,24,12,7,3012,0.05,0.0396825396825396
26,27,0.25,140,0.9919354838709676,4,1.0,2.0,0.920863309352518,0.9919354838709676,1.0,1,1.0,1.0,1.0,1.0,11,5,145,1,10000,115075,24,12,7,3012,0.05,0.0857142857142857
26,28,0.25,141,0.8842105263157894,11,,,0.8068965517241379,0.8842105263157894,1.0,1,1.0,1.0,1.0,1.0,11,5,146,1,10000,115075,24,12,7,3012,0.05,0.0425531914893617
26,28,0.75,149,0.875,1,,,0.875,0.875,1.0,1,1.0,1.0,1.0,1.0,11,5,154,1,10000,115075,24,12,7,289,0.05,0.0402684563758389
26,30,0.25,123,0.9928571428571428,2,1.0,1.0,0.9517241379310344,0.9925925925925926,1.0,1,1.0,1.0,1.0,1.0,11,5,128,1,10000,115075,24,12,7,3012,0.05,0.048780487804878
26,31,0.25,57,0.9722222222222222,10,5.0,10.0,0.8013698630136986,0.9722222222222222,1.0,1,1.0,1.0,1.0,1.0,11,5,62,1,10000,115075,24,12,7,3012,0.05,0.087719298245614
26,31,0.75,59,0.9166666666666666,1,1.0,,0.9166666666666666,0.9166666666666666,1.0,1,1.0,1.0,1.0,1.0,11,5,64,1,10000,115075,24,12,7,289,0.05,0.0338983050847457
26,32,0.25,59,0.95,10,9.0,10.0,0.6620689655172414,0.95,1.0,1,1.0,1.0,1.0,1.0,11,5,64,1,10000,115075,24,12,7,3012,0.05,0.1016949152542373
26,33,0.25,94,0.9901960784313726,10,5.0,8.0,0.8571428571428571,0.9896907216494846,1.0,1,1.0,1.0,1.0,1.0,11,5,99,1,10000,115075,24,12,7,3012,0.05,0.0425531914893617
26,37,0.25,121,0.979381443298969,11,10.0,11.0,0.6666666666666666,0.979381443298969,1.0,1,1.0,1.0,1.0,1.0,11,5,126,1,10000,115075,24,12,7,3012,0.05,0.0330578512396694
26,38,0.25,97,0.984,5,1.0,4.0,0.9310344827586208,0.984,1.0,1,1.0,1.0,1.0,1.0,11,5,102,1,10000,115075,24,12,7,3012,0.05,0.0618556701030927
26,39,0.25,40,0.6174496644295302,1,,,0.6174496644295302,0.5656565656565656,1.0,1,1.0,1.0,1.0,1.0,11,5,45,1,10000,115075,24,12,7,3012,0.05,0.05
